args.feature_dim:  251
Dataset Wisconsin: num_nodes=251, feature_dim=1703, num_classes=5
params:  15623269
[split 6] Epoch 120, Loss: 0.3911, Val Acc: 0.8000, Test Acc: 0.8039, Test Pre: 0.8284, Test F1: 0.7889
[split 6] Epoch 130, Loss: 0.3907, Val Acc: 0.8000, Test Acc: 0.8039, Test Pre: 0.8284, Test F1: 0.7889
[split 6] Epoch 140, Loss: 0.3905, Val Acc: 0.8000, Test Acc: 0.8039, Test Pre: 0.8284, Test F1: 0.7889
[split 6] Epoch 150, Loss: 0.3903, Val Acc: 0.8000, Test Acc: 0.8039, Test Pre: 0.8284, Test F1: 0.7889
[split 6] Epoch 160, Loss: 0.3902, Val Acc: 0.8000, Test Acc: 0.8039, Test Pre: 0.8284, Test F1: 0.7889
[split 6] Epoch 170, Loss: 0.3901, Val Acc: 0.8000, Test Acc: 0.8039, Test Pre: 0.8284, Test F1: 0.7889
[split 6] Epoch 180, Loss: 0.3900, Val Acc: 0.8000, Test Acc: 0.8039, Test Pre: 0.8284, Test F1: 0.7889
[split 6] Epoch 190, Loss: 0.3899, Val Acc: 0.8000, Test Acc: 0.8039, Test Pre: 0.8284, Test F1: 0.7889
[split 6] Epoch 200, Loss: 0.3899, Val Acc: 0.8000, Test Acc: 0.8039, Test Pre: 0.8284, Test F1: 0.7889
[split 6] Epoch 210, Loss: 0.3899, Val Acc: 0.8000, Test Acc: 0.8235, Test Pre: 0.8590, Test F1: 0.8155
[split 6] Epoch 220, Loss: 0.3898, Val Acc: 0.7875, Test Acc: 0.8235, Test Pre: 0.8590, Test F1: 0.8155
[split 6] Epoch 230, Loss: 0.3898, Val Acc: 0.7875, Test Acc: 0.8235, Test Pre: 0.8590, Test F1: 0.8155
[split 6] Epoch 240, Loss: 0.3898, Val Acc: 0.7875, Test Acc: 0.8235, Test Pre: 0.8590, Test F1: 0.8155
[split 6] Epoch 250, Loss: 0.3898, Val Acc: 0.7875, Test Acc: 0.8235, Test Pre: 0.8590, Test F1: 0.8155
[split 6] Epoch 260, Loss: 0.3898, Val Acc: 0.7875, Test Acc: 0.8235, Test Pre: 0.8590, Test F1: 0.8155
[split 6] Epoch 270, Loss: 0.3898, Val Acc: 0.7875, Test Acc: 0.8235, Test Pre: 0.8590, Test F1: 0.8155
[split 6] Epoch 280, Loss: 0.3897, Val Acc: 0.7875, Test Acc: 0.8235, Test Pre: 0.8590, Test F1: 0.8155
[split 6] Epoch 290, Loss: 0.3897, Val Acc: 0.7875, Test Acc: 0.8235, Test Pre: 0.8590, Test F1: 0.8155
[split 6] Epoch 300, Loss: 0.3897, Val Acc: 0.7875, Test Acc: 0.8235, Test Pre: 0.8590, Test F1: 0.8155
Best Test Metrics for split 6: {'accuracy': 0.8627450980392157, 'precision': 0.8937381505966187, 'f1': 0.8537391424179077}
params:  15623269
[split 7] Epoch 010, Loss: 0.7577, Val Acc: 0.7875, Test Acc: 0.6667, Test Pre: 0.5901, Test F1: 0.5895
[split 7] Epoch 020, Loss: 0.5370, Val Acc: 0.8750, Test Acc: 0.8039, Test Pre: 0.7951, Test F1: 0.7717
[split 7] Epoch 030, Loss: 0.4677, Val Acc: 0.8625, Test Acc: 0.8431, Test Pre: 0.8762, Test F1: 0.8332
[split 7] Epoch 040, Loss: 0.4311, Val Acc: 0.8625, Test Acc: 0.7843, Test Pre: 0.8309, Test F1: 0.7674
[split 7] Epoch 050, Loss: 0.4112, Val Acc: 0.8625, Test Acc: 0.7647, Test Pre: 0.7622, Test F1: 0.7312
[split 7] Epoch 060, Loss: 0.4025, Val Acc: 0.8625, Test Acc: 0.7255, Test Pre: 0.7369, Test F1: 0.6871
[split 7] Epoch 070, Loss: 0.3976, Val Acc: 0.8625, Test Acc: 0.7647, Test Pre: 0.7622, Test F1: 0.7312
[split 7] Epoch 080, Loss: 0.3949, Val Acc: 0.8625, Test Acc: 0.7255, Test Pre: 0.7369, Test F1: 0.6871
[split 7] Epoch 090, Loss: 0.3933, Val Acc: 0.8500, Test Acc: 0.7255, Test Pre: 0.7369, Test F1: 0.6871
[split 7] Epoch 100, Loss: 0.3923, Val Acc: 0.8500, Test Acc: 0.7255, Test Pre: 0.7369, Test F1: 0.6871
[split 7] Epoch 110, Loss: 0.3916, Val Acc: 0.8500, Test Acc: 0.7255, Test Pre: 0.7369, Test F1: 0.6871
[split 7] Epoch 120, Loss: 0.3912, Val Acc: 0.8500, Test Acc: 0.7255, Test Pre: 0.7369, Test F1: 0.6871
[split 7] Epoch 130, Loss: 0.3908, Val Acc: 0.8625, Test Acc: 0.7255, Test Pre: 0.7369, Test F1: 0.6871
[split 7] Epoch 140, Loss: 0.3906, Val Acc: 0.8625, Test Acc: 0.7255, Test Pre: 0.7369, Test F1: 0.6871
[split 7] Epoch 150, Loss: 0.3904, Val Acc: 0.8625, Test Acc: 0.7255, Test Pre: 0.7369, Test F1: 0.6871
[split 7] Epoch 160, Loss: 0.3902, Val Acc: 0.8625, Test Acc: 0.7255, Test Pre: 0.7369, Test F1: 0.6871
[split 7] Epoch 170, Loss: 0.3901, Val Acc: 0.8625, Test Acc: 0.7059, Test Pre: 0.7235, Test F1: 0.6631
[split 7] Epoch 180, Loss: 0.3900, Val Acc: 0.8500, Test Acc: 0.7059, Test Pre: 0.7235, Test F1: 0.6631
[split 7] Epoch 190, Loss: 0.3900, Val Acc: 0.8500, Test Acc: 0.7255, Test Pre: 0.7908, Test F1: 0.6987
[split 7] Epoch 200, Loss: 0.3899, Val Acc: 0.8500, Test Acc: 0.7255, Test Pre: 0.7908, Test F1: 0.6987
[split 7] Epoch 210, Loss: 0.3899, Val Acc: 0.8500, Test Acc: 0.7255, Test Pre: 0.7908, Test F1: 0.6987
[split 7] Epoch 220, Loss: 0.3898, Val Acc: 0.8500, Test Acc: 0.7255, Test Pre: 0.7908, Test F1: 0.6987
[split 7] Epoch 230, Loss: 0.3898, Val Acc: 0.8500, Test Acc: 0.7255, Test Pre: 0.7908, Test F1: 0.6987
[split 7] Epoch 240, Loss: 0.3898, Val Acc: 0.8500, Test Acc: 0.7255, Test Pre: 0.7908, Test F1: 0.6987
[split 7] Epoch 250, Loss: 0.3898, Val Acc: 0.8500, Test Acc: 0.7255, Test Pre: 0.7908, Test F1: 0.6987
[split 7] Epoch 260, Loss: 0.3898, Val Acc: 0.8500, Test Acc: 0.7255, Test Pre: 0.7908, Test F1: 0.6987
[split 7] Epoch 270, Loss: 0.3897, Val Acc: 0.8500, Test Acc: 0.7255, Test Pre: 0.7908, Test F1: 0.6987
[split 7] Epoch 280, Loss: 0.3897, Val Acc: 0.8500, Test Acc: 0.7255, Test Pre: 0.7908, Test F1: 0.6987
[split 7] Epoch 290, Loss: 0.3897, Val Acc: 0.8500, Test Acc: 0.7255, Test Pre: 0.7908, Test F1: 0.6987
[split 7] Epoch 300, Loss: 0.3897, Val Acc: 0.8500, Test Acc: 0.7059, Test Pre: 0.7059, Test F1: 0.6618
Best Test Metrics for split 7: {'accuracy': 0.7843137254901961, 'precision': 0.7838780283927917, 'f1': 0.749225378036499}
params:  15623269
[split 8] Epoch 010, Loss: 0.7118, Val Acc: 0.7000, Test Acc: 0.7255, Test Pre: 0.7124, Test F1: 0.6824
[split 8] Epoch 020, Loss: 0.4952, Val Acc: 0.8125, Test Acc: 0.8431, Test Pre: 0.8640, Test F1: 0.8302
[split 8] Epoch 030, Loss: 0.4510, Val Acc: 0.8750, Test Acc: 0.8235, Test Pre: 0.8350, Test F1: 0.8210
[split 8] Epoch 040, Loss: 0.4258, Val Acc: 0.8500, Test Acc: 0.8039, Test Pre: 0.8032, Test F1: 0.7948
[split 8] Epoch 050, Loss: 0.4118, Val Acc: 0.8125, Test Acc: 0.7647, Test Pre: 0.7777, Test F1: 0.7454
[split 8] Epoch 060, Loss: 0.4055, Val Acc: 0.8250, Test Acc: 0.7647, Test Pre: 0.7777, Test F1: 0.7454
[split 8] Epoch 070, Loss: 0.4017, Val Acc: 0.8250, Test Acc: 0.7843, Test Pre: 0.8133, Test F1: 0.7740
[split 8] Epoch 080, Loss: 0.3992, Val Acc: 0.8125, Test Acc: 0.7647, Test Pre: 0.7737, Test F1: 0.7528
[split 8] Epoch 090, Loss: 0.3975, Val Acc: 0.8125, Test Acc: 0.7647, Test Pre: 0.7737, Test F1: 0.7528
[split 8] Epoch 100, Loss: 0.3962, Val Acc: 0.8125, Test Acc: 0.7647, Test Pre: 0.7737, Test F1: 0.7528
[split 8] Epoch 110, Loss: 0.3952, Val Acc: 0.8125, Test Acc: 0.7647, Test Pre: 0.7737, Test F1: 0.7528
[split 8] Epoch 120, Loss: 0.3944, Val Acc: 0.8125, Test Acc: 0.7647, Test Pre: 0.7737, Test F1: 0.7528
[split 8] Epoch 130, Loss: 0.3937, Val Acc: 0.8125, Test Acc: 0.7647, Test Pre: 0.7737, Test F1: 0.7528
[split 8] Epoch 140, Loss: 0.3932, Val Acc: 0.8125, Test Acc: 0.7647, Test Pre: 0.7737, Test F1: 0.7540
[split 8] Epoch 150, Loss: 0.3927, Val Acc: 0.8125, Test Acc: 0.7647, Test Pre: 0.7737, Test F1: 0.7540
[split 8] Epoch 160, Loss: 0.3922, Val Acc: 0.8000, Test Acc: 0.7843, Test Pre: 0.7911, Test F1: 0.7748
[split 8] Epoch 170, Loss: 0.3919, Val Acc: 0.8000, Test Acc: 0.7647, Test Pre: 0.7749, Test F1: 0.7578
[split 8] Epoch 180, Loss: 0.3916, Val Acc: 0.8000, Test Acc: 0.7647, Test Pre: 0.7749, Test F1: 0.7578
[split 8] Epoch 190, Loss: 0.3913, Val Acc: 0.8000, Test Acc: 0.7647, Test Pre: 0.7749, Test F1: 0.7578
[split 8] Epoch 200, Loss: 0.3910, Val Acc: 0.8000, Test Acc: 0.7647, Test Pre: 0.7749, Test F1: 0.7578
[split 8] Epoch 210, Loss: 0.3908, Val Acc: 0.8000, Test Acc: 0.7647, Test Pre: 0.7749, Test F1: 0.7578
[split 8] Epoch 220, Loss: 0.3906, Val Acc: 0.8000, Test Acc: 0.7647, Test Pre: 0.7749, Test F1: 0.7578
[split 8] Epoch 230, Loss: 0.3905, Val Acc: 0.8000, Test Acc: 0.7647, Test Pre: 0.7749, Test F1: 0.7578
[split 8] Epoch 240, Loss: 0.3904, Val Acc: 0.8000, Test Acc: 0.7647, Test Pre: 0.7749, Test F1: 0.7578
[split 8] Epoch 250, Loss: 0.3902, Val Acc: 0.8000, Test Acc: 0.7647, Test Pre: 0.7749, Test F1: 0.7578
[split 8] Epoch 260, Loss: 0.3902, Val Acc: 0.8000, Test Acc: 0.7647, Test Pre: 0.7749, Test F1: 0.7578
[split 8] Epoch 270, Loss: 0.3901, Val Acc: 0.8000, Test Acc: 0.7647, Test Pre: 0.7749, Test F1: 0.7578
[split 8] Epoch 280, Loss: 0.3900, Val Acc: 0.8000, Test Acc: 0.7647, Test Pre: 0.7749, Test F1: 0.7578
[split 8] Epoch 290, Loss: 0.3900, Val Acc: 0.8000, Test Acc: 0.7451, Test Pre: 0.7671, Test F1: 0.7364
[split 8] Epoch 300, Loss: 0.3899, Val Acc: 0.8000, Test Acc: 0.7451, Test Pre: 0.7671, Test F1: 0.7364
Best Test Metrics for split 8: {'accuracy': 0.8627450980392157, 'precision': 0.8947712182998657, 'f1': 0.8570852279663086}
params:  15623269
[split 9] Epoch 010, Loss: 0.7197, Val Acc: 0.7375, Test Acc: 0.8039, Test Pre: 0.7317, Test F1: 0.7532
[split 9] Epoch 020, Loss: 0.4798, Val Acc: 0.7875, Test Acc: 0.9020, Test Pre: 0.8999, Test F1: 0.8920
[split 9] Epoch 030, Loss: 0.4331, Val Acc: 0.8500, Test Acc: 0.9216, Test Pre: 0.9136, Test F1: 0.9102
[split 9] Epoch 040, Loss: 0.4126, Val Acc: 0.8625, Test Acc: 0.9216, Test Pre: 0.9136, Test F1: 0.9102
[split 9] Epoch 050, Loss: 0.4008, Val Acc: 0.8500, Test Acc: 0.9216, Test Pre: 0.9136, Test F1: 0.9102
[split 9] Epoch 060, Loss: 0.3959, Val Acc: 0.8125, Test Acc: 0.8824, Test Pre: 0.8770, Test F1: 0.8682
[split 9] Epoch 070, Loss: 0.3935, Val Acc: 0.8125, Test Acc: 0.8627, Test Pre: 0.8642, Test F1: 0.8496
[split 9] Epoch 080, Loss: 0.3922, Val Acc: 0.8000, Test Acc: 0.8627, Test Pre: 0.8642, Test F1: 0.8496
[split 9] Epoch 090, Loss: 0.3914, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 100, Loss: 0.3909, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 110, Loss: 0.3906, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 120, Loss: 0.3903, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 130, Loss: 0.3902, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 140, Loss: 0.3901, Val Acc: 0.7750, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 150, Loss: 0.3900, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 160, Loss: 0.3899, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 170, Loss: 0.3899, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 180, Loss: 0.3898, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 190, Loss: 0.3898, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 200, Loss: 0.3898, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 210, Loss: 0.3898, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 220, Loss: 0.3897, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 230, Loss: 0.3897, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 240, Loss: 0.3897, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 250, Loss: 0.3897, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 260, Loss: 0.3897, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 270, Loss: 0.3897, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 280, Loss: 0.3897, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 290, Loss: 0.3897, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
[split 9] Epoch 300, Loss: 0.3897, Val Acc: 0.7875, Test Acc: 0.8431, Test Pre: 0.8523, Test F1: 0.8306
Best Test Metrics for split 9: {'accuracy': 0.9215686274509803, 'precision': 0.9135802388191223, 'f1': 0.9102334380149841}
Accuracy - Mean: 0.8451, Std: 0.0387
Precision - Mean: 0.8520, Std: 0.0480
F1 - Mean: 0.8292, Std: 0.0441
